,site,retweetCount,quoteCount,likeCount,replyCount,rawContent,retweetedTweet,quotedTweet,real,preprocessedContent
1638,mejorestwits,1185,0,500,12,Mañana puede que sea demasiado tarde... http://t.co/FffUjTqWBP,False,False,1,Mañana puede que sea demasiado tarde... <URL>
1639,mejorestwits,726,0,150,7,"Convence con hechos, no con palabras.",False,False,1,"Convence con hechos, no con palabras."
1640,mejorestwits,1250,0,352,41,¿Soy el único que cuando ponía la mesa le ponía los cubiertos malos a mis hermanos?,False,False,1,¿Soy el único que cuando ponía la mesa le ponía los cubiertos malos a mis hermanos?
1641,mejorestwits,4430,0,743,52,Telecinco emite Avatar en dos partes porque es muy larga y se haría pesada pero 4h30 de sálvame todos los días no.,False,False,1,Telecinco emite Avatar en dos partes porque es muy larga y se haría pesada pero 4h30 de sálvame todos los días no.
1642,mejorestwits,2050,0,564,23,"En China los profesores permiten que los niños duerman 20 minutos en clase para aprender mejor. Así, sí. http://t.co/n06ZPVs83P",False,False,1,"En China los profesores permiten que los niños duerman 20 minutos en clase para aprender mejor. Así, sí. <URL>"
1643,mejorestwits,2833,0,697,18,Este era el iPad que tuve de pequeño. http://t.co/ktV6JG2nx1,False,False,1,Este era el iPad que tuve de pequeño. <URL>
1644,mejorestwits,1392,0,261,4,"Ese momento de odio cuando no recuerdas la respuesta en un examen, pero recuerdas perfectamente en qué parte del libro está.",False,False,1,"Ese momento de odio cuando no recuerdas la respuesta en un examen, pero recuerdas perfectamente en qué parte del libro está."
1645,mejorestwits,1378,0,465,44,Felicidad absoluta: descripción gráfica http://t.co/RkAEnL0tDB,False,False,1,Felicidad absoluta: descripción gráfica <URL>
1646,mejorestwits,750,0,227,3,"Ir al instituto. Pensar que será como el americano, con taquillas, bailes de final de curso.. Encontrrarse con niños que caben en su mochila",False,False,1,"Ir al instituto. Pensar que será como el americano, con taquillas, bailes de final de curso.. Encontrrarse con niños que caben en su mochila"
1647,mejorestwits,687,0,213,2,"- Twitteas demasiado. 
+ Ya, me he desviado del verdadero uso de Twitter que es fusionar empresas japonesas de abanicos. Perdona.",False,False,1,"- Twitteas demasiado. 
+ Ya, me he desviado del verdadero uso de Twitter que es fusionar empresas japonesas de abanicos. Perdona."
1648,mejorestwits,1145,0,409,14,"Los tíos que decís que el lugar de una mujer es la cocina, es porque seguramente no sabéis que hacer con ellas en una cama.",False,False,1,"Los tíos que decís que el lugar de una mujer es la cocina, es porque seguramente no sabéis que hacer con ellas en una cama."
1649,mejorestwits,1235,0,361,15,"—Fea. 
—¿A quien le dices fea, imbécil?
—No, es qu... -
—Feo tú, idiota.
—Pero en Tres Metros Sobre el...-
—Hijo puta",False,False,1,"—Fea. 
—¿A quien le dices fea, imbécil?
—No, es qu... -
—Feo tú, idiota.
—Pero en Tres Metros Sobre el...-
—Hijo puta"
1650,mejorestwits,1090,0,274,28,No soy impuntual. Lo bueno se hace esperar.,False,False,1,No soy impuntual. Lo bueno se hace esperar.
1651,mejorestwits,963,0,287,10,"-¡ACABO DE VER UN OVNI! 
+¡Y YO A UNA ADOLESCENTE SIN MECHAS CALIFORNIANAS! 
- Tio, no inventes.",False,False,1,"-¡ACABO DE VER UN OVNI! 
+¡Y YO A UNA ADOLESCENTE SIN MECHAS CALIFORNIANAS! 
- Tio, no inventes."
1652,mejorestwits,411,0,124,4,"-Cuenta con mi espada.
-Y con mi arco.
-Y CON MI PALOOOOOOOOOOO
-Calla niño,tú vete a dormir que ya es hora",False,False,1,"-Cuenta con mi espada.
-Y con mi arco.
-Y CON MI PALOOOOOOOOOOO
-Calla niño,tú vete a dormir que ya es hora"
1653,mejorestwits,915,0,192,5,"-Oliver Aton, llegas tarde al entrenamiento ¡Dos vueltas al campo! 
-¡NOOOOOOOOOOOOOOOO!",False,False,1,"-Oliver Aton, llegas tarde al entrenamiento ¡Dos vueltas al campo! 
-¡NOOOOOOOOOOOOOOOO!"
1654,mejorestwits,838,0,187,7,"Hola, somos los vecinos de arriba. Mi madre se pone a andar con tacones, a mi se me caen las canicas y mi padre se pone a mover los muebles.",False,False,1,"Hola, somos los vecinos de arriba. Mi madre se pone a andar con tacones, a mi se me caen las canicas y mi padre se pone a mover los muebles."
1655,mejorestwits,1007,0,285,20,"-Papá, ¿soy adoptado? 
-¿Tú crees que te habríamos elegido a ti?",False,False,1,"-Papá, ¿soy adoptado? 
-¿Tú crees que te habríamos elegido a ti?"
1656,mejorestwits,1161,0,384,6,"A veces es mejor desaparecer un tiempo para ver quién de verdad está ahí, echándote en falta.",False,False,1,"A veces es mejor desaparecer un tiempo para ver quién de verdad está ahí, echándote en falta."
1657,mejorestwits,1635,0,411,19,"Ese momento que te ríes, te ríes y no puedes parar hasta que llegas a el punto de aplaudir como una foca retrasada.",False,False,1,"Ese momento que te ríes, te ríes y no puedes parar hasta que llegas a el punto de aplaudir como una foca retrasada."
1658,mejorestwits,1400,0,305,9,"-Hola, quería unos zapatos
-¿Qué pié usas?
-Los dos, para no caerme. Llámame raro.",False,False,1,"-Hola, quería unos zapatos
-¿Qué pié usas?
-Los dos, para no caerme. Llámame raro."
1659,mejorestwits,1616,0,308,15,"Soy de ese 99,99% de personas que cuando dice la verdad, se empieza a reír y parece que miente.",False,False,1,"Soy de ese 99,99% de personas que cuando dice la verdad, se empieza a reír y parece que miente."
1660,mejorestwits,614,0,215,6,Feo nivel: vas a comprar condones y te los envuelven para regalo.,False,False,1,Feo nivel: vas a comprar condones y te los envuelven para regalo.
1661,mejorestwits,1473,0,305,17,SOLO QUEDAN 29 VIERNES PARA EL VERANO 2014!!! VAMOOOOOSS!!,False,False,1,SOLO QUEDAN 29 VIERNES PARA EL VERANO 2014!!! VAMOOOOOSS!!
1662,mejorestwits,811,0,259,23,"Oye, he quedado contigo, no con tu móvil.",False,False,1,"Oye, he quedado contigo, no con tu móvil."
1663,mejorestwits,1433,0,432,4,"-Tío ¿cuál es el diminutivo de ""Osimbo""?
+¿Qué?
-Diminutivo de ""Osimbo"".
+""Osimbito""
-De puta madre ¡Pediros unos chupitos que invita este!",False,False,1,"-Tío ¿cuál es el diminutivo de ""Osimbo""?
+¿Qué?
-Diminutivo de ""Osimbo"".
+""Osimbito""
-De puta madre ¡Pediros unos chupitos que invita este!"
1664,mejorestwits,822,0,178,3,"A que dedicamos el tiempo de estudio:
45%- Quejarse de que es mucho.
45%- Contar las hojas que te faltan por estudiar. 
10%- Estudiar.",False,False,1,"A que dedicamos el tiempo de estudio:
45%- Quejarse de que es mucho.
45%- Contar las hojas que te faltan por estudiar. 
10%- Estudiar."
1665,mejorestwits,959,0,240,3,"-¿Qué quieres para Navidad?
-Un iPhone, una cámara réflex y un ordenador.
-Vale, lo apunto: Un pijama... una colonia... y unos calcetines.",False,False,1,"-¿Qué quieres para Navidad?
-Un iPhone, una cámara réflex y un ordenador.
-Vale, lo apunto: Un pijama... una colonia... y unos calcetines."
1666,mejorestwits,1329,0,379,12,"No tengo ni IPad, ni IPhone, ni IPod, pero eso si, en mi casa, de momento, IPan.",False,False,1,"No tengo ni IPad, ni IPhone, ni IPod, pero eso si, en mi casa, de momento, IPan."
1667,mejorestwits,1283,0,334,12,"Quizás los 3 tigres estaban tristes porque ellos comen carne, no trigo",False,False,1,"Quizás los 3 tigres estaban tristes porque ellos comen carne, no trigo"
1668,mejorestwits,1778,0,485,25,"-Paco, ¿no te das cuenta que sólo piensas en comer? 
-¿A qué te refieres croquetamente?",False,False,1,"-Paco, ¿no te das cuenta que sólo piensas en comer? 
-¿A qué te refieres croquetamente?"
1669,mejorestwits,1411,0,332,20,"-Oye rubia, ¿Que pesa más un cubo de piedras o un cubo de plumas? 
+Eeeeeehhhh esta vez no me pillas.. ¡Pesan lo mismo!",False,False,1,"-Oye rubia, ¿Que pesa más un cubo de piedras o un cubo de plumas? 
+Eeeeeehhhh esta vez no me pillas.. ¡Pesan lo mismo!"
1670,mejorestwits,1760,0,382,14,"¿Sabías que el el cerebro ignora las cosas inútiles, aquellas que no necesita? Como, por ejemplo, el primer ''el'' de esta frase.",False,False,1,"¿Sabías que el el cerebro ignora las cosas inútiles, aquellas que no necesita? Como, por ejemplo, el primer ''el'' de esta frase."
1671,mejorestwits,1012,0,261,7,Dormir con una pierna fuera de la cama hasta que te das cuenta de que hay un 99% de probabilidades de que venga el demonio y te la arranque.,False,False,1,Dormir con una pierna fuera de la cama hasta que te das cuenta de que hay un 99% de probabilidades de que venga el demonio y te la arranque.
1672,mejorestwits,1175,0,365,10,"-¿Cuál es el contrario de reir? 
+Follar. 
-¿Follar? 
+Si, porque reir es HAHAHAHAHA y follar es AH AH AH AH AH.",False,False,1,"-¿Cuál es el contrario de reir? 
+Follar. 
-¿Follar? 
+Si, porque reir es HAHAHAHAHA y follar es AH AH AH AH AH."
1673,mejorestwits,703,0,278,5,"Todo lo que me gusta es ilegal, inmoral, engorda o no me contesta en WhatsApp.",False,False,1,"Todo lo que me gusta es ilegal, inmoral, engorda o no me contesta en WhatsApp."
1674,mejorestwits,618,0,217,6,A veces no importa dónde... sino con quién.,False,False,1,A veces no importa dónde... sino con quién.
1675,mejorestwits,886,0,302,7,"No obligues a nadie a quedarse, mejor déjalos ir. Quien insista en quedarse es quien valdrá la pena.",False,False,1,"No obligues a nadie a quedarse, mejor déjalos ir. Quien insista en quedarse es quien valdrá la pena."
1676,mejorestwits,1746,0,446,6,"Una persona que ríe a diario no es porque siempre le vaya bien, sino porque aprendió que debe sonreír siempre sin importar lo que pase.",False,False,1,"Una persona que ríe a diario no es porque siempre le vaya bien, sino porque aprendió que debe sonreír siempre sin importar lo que pase."
1677,mejorestwits,1971,0,698,14,"—Shrek: “Si te trato tan mal, ¿Por qué todavía estás aquí? 

—Asno: “Porque es lo que hacen los amigos.”",False,False,1,"—Shrek: “Si te trato tan mal, ¿Por qué todavía estás aquí? 

—Asno: “Porque es lo que hacen los amigos.”"
1678,mejorestwits,3081,0,440,162,Esta familia rica mató a un elefante mientras estaba comiendo. Vamos a hacerlos famosos. Veo 5 animales y 1 elefante. http://t.co/8U97Zsb3aO,False,False,1,Esta familia rica mató a un elefante mientras estaba comiendo. Vamos a hacerlos famosos. Veo 5 animales y 1 elefante. <URL>
1679,mejorestwits,1248,0,281,8,"Según un estudio, el campo de ""Oliver y Benji"" medía unos 18 kilómetros. Ahora todo tiene sentido... http://t.co/iSzeoHeeOa",False,False,1,"Según un estudio, el campo de ""Oliver y Benji"" medía unos 18 kilómetros. Ahora todo tiene sentido... <URL>"
1680,mejorestwits,1500,0,253,12,"-Mañana es Lunes.
- http://t.co/eLsZrl8fWV",False,False,1,"-Mañana es Lunes.
- <URL>"
1681,mejorestwits,2311,0,712,24,APLAUSOS DE PIE PARA EL QUE HA ESCRITO ESTO: http://t.co/PuPHcp0f1c,False,False,1,APLAUSOS DE PIE PARA EL QUE HA ESCRITO ESTO: <URL>
1682,mejorestwits,736,0,179,2,"Comprar 20 horquillas por semana porque el domingo, si tienes suerte, te quedan 2",False,False,1,"Comprar 20 horquillas por semana porque el domingo, si tienes suerte, te quedan 2"
1683,mejorestwits,1487,0,399,16,¿POR QUÉ COJONES HAY PERSONAS TAN MARAVILLOSAS TAN LEJOS DE MÍ Y PERSONAS TAN GILIPOLLAS A LAS QUE VEO TODOS LOS DÍAS?,False,False,1,¿POR QUÉ COJONES HAY PERSONAS TAN MARAVILLOSAS TAN LEJOS DE MÍ Y PERSONAS TAN GILIPOLLAS A LAS QUE VEO TODOS LOS DÍAS?
1684,mejorestwits,1499,0,190,11,MAÑANA ES LUNES... http://t.co/3sDCoEExCN,False,False,1,MAÑANA ES LUNES... <URL>
1685,mejorestwits,642,0,110,9,Domingos de deberes y estudio como forma de vida.,False,False,1,Domingos de deberes y estudio como forma de vida.
1686,mejorestwits,1143,0,367,17,"Quiero tener un día oficial de ""sofá, manta, película, palomitas y amor"". ¿Es mucho pedir?",False,False,1,"Quiero tener un día oficial de ""sofá, manta, película, palomitas y amor"". ¿Es mucho pedir?"
1687,mejorestwits,1552,0,450,4,"1: Comprar 4 cerdos
2: Númerarlos con pintura 1,2,3 y 5 en la espalda
3: Soltarlos en eroski
4: Sentarse a ver como seguridad busca el 4",False,False,1,"1: Comprar 4 cerdos
2: Númerarlos con pintura 1,2,3 y 5 en la espalda
3: Soltarlos en eroski
4: Sentarse a ver como seguridad busca el 4"
1688,mejorestwits,806,0,217,3,Soy de esos que se acuerdan de la letra de una canción que no escucha desde hace 10 años y no del tema que diste hace un mes.,False,False,1,Soy de esos que se acuerdan de la letra de una canción que no escucha desde hace 10 años y no del tema que diste hace un mes.
1689,mejorestwits,1134,0,360,13,"Si sólo teníamos que dormir, comer y follar, como el resto de animales ¿por qué la hemos liado tan gorda?",False,False,1,"Si sólo teníamos que dormir, comer y follar, como el resto de animales ¿por qué la hemos liado tan gorda?"
1690,mejorestwits,709,0,241,11,Salir de fiesta el sábado e ir a la comida familiar del domingo sin cara.,False,False,1,Salir de fiesta el sábado e ir a la comida familiar del domingo sin cara.
1691,mejorestwits,2722,0,644,17,CON TANTA GENTE A 3 METROS SOBRE EL CIELO UN DIA DE ESTOS VAN A EMPEZAR A LLOVER GILIPOLLAS.,False,False,1,CON TANTA GENTE A 3 METROS SOBRE EL CIELO UN DIA DE ESTOS VAN A EMPEZAR A LLOVER GILIPOLLAS.
1692,mejorestwits,3455,0,905,36,"Si tocas el punto verde con la nariz, verás a la mujer pasar por el circulo http://t.co/D4oGZ7aD5V",False,False,1,"Si tocas el punto verde con la nariz, verás a la mujer pasar por el circulo <URL>"
1693,mejorestwits,1087,0,324,15,"Para los que por no ordenar la ropa, la ponen a lavar.",False,False,1,"Para los que por no ordenar la ropa, la ponen a lavar."
1694,mejorestwits,886,0,220,3,"No sé porqué mis padres quieren que madrugue. Si no madrugo, no desayuno, no gasto comida y ahorramos dinero. Ayudo a la economía del hogar.",False,False,1,"No sé porqué mis padres quieren que madrugue. Si no madrugo, no desayuno, no gasto comida y ahorramos dinero. Ayudo a la economía del hogar."
1695,mejorestwits,595,0,166,8,"Me encanta estudiar, pero lo disimulo muy bien.",False,False,1,"Me encanta estudiar, pero lo disimulo muy bien."
1696,mejorestwits,1081,0,248,15,Trato a muchos. Río con todos. Pero confío en pocos.,False,False,1,Trato a muchos. Río con todos. Pero confío en pocos.
1697,mejorestwits,552,0,199,5,"Príncipe Thorin, hijo de Thrain, Hijo de Thrór, último rey bajo la montaña; heredero al trono de Erebor. Ya están sus montaditos.",False,False,1,"Príncipe Thorin, hijo de Thrain, Hijo de Thrór, último rey bajo la montaña; heredero al trono de Erebor. Ya están sus montaditos."
1698,mejorestwits,807,0,284,7,"-Juan, ¿te sabes el símbolo del óxido nítrico?
-No. 
-¡Correcto! ¡Si me dices el símbolo del silicio apruebas!-
¿Sí?
-¡Aprobado!
-¿Qué?",False,False,1,"-Juan, ¿te sabes el símbolo del óxido nítrico?
-No. 
-¡Correcto! ¡Si me dices el símbolo del silicio apruebas!-
¿Sí?
-¡Aprobado!
-¿Qué?"
1699,mejorestwits,828,0,197,3,Escribir algo con el móvil. Que te cambien de tema mientras escribes. Tener que borrarlo todo. Morir de rabia.,False,False,1,Escribir algo con el móvil. Que te cambien de tema mientras escribes. Tener que borrarlo todo. Morir de rabia.
1700,mejorestwits,503,0,153,3,"-Señoría, voy a demostrar, sin lugar a dudas, que mi defendido es culpable. 
-Será inocente. 
-Pues perfecto, nos vamos entonces.",False,False,1,"-Señoría, voy a demostrar, sin lugar a dudas, que mi defendido es culpable. 
-Será inocente. 
-Pues perfecto, nos vamos entonces."
1701,mejorestwits,737,0,250,2,"—¿Tú trabajas en mundo marino? —No, ¿por? —¿Y esa morsa? —ABUELO DEJA EN PAZ A MI NOVIA!! —¿Hace trucos? —ABUELOO! —¡QUÉ BAILE, QUE BAILE!",False,False,1,"—¿Tú trabajas en mundo marino? —No, ¿por? —¿Y esa morsa? —ABUELO DEJA EN PAZ A MI NOVIA!! —¿Hace trucos? —ABUELOO! —¡QUÉ BAILE, QUE BAILE!"
1702,mejorestwits,705,0,199,27,Niños de 1 de ESO con un iPhone 5S y YO A SU EDAD TENÍA UN MOTOROLA CON CÁMARA Y CREÍA QUE ERA EL MEJOR MÓVIL DEL MUNDO.,False,False,1,Niños de 1 de ESO con un iPhone 5S y YO A SU EDAD TENÍA UN MOTOROLA CON CÁMARA Y CREÍA QUE ERA EL MEJOR MÓVIL DEL MUNDO.
1703,mejorestwits,980,0,378,4,"Si sólo teníamos que dormir, comer y follar, como el resto de animales ¿por qué la hemos liado tan gorda?",False,False,1,"Si sólo teníamos que dormir, comer y follar, como el resto de animales ¿por qué la hemos liado tan gorda?"
1704,mejorestwits,3182,0,892,39,Dato: hoy es 9-11-13. Una fecha formada por 3 números impares consecutivos. Eso sólo ocurre 5 veces cada siglo.,False,False,1,Dato: hoy es 9-11-13. Una fecha formada por 3 números impares consecutivos. Eso sólo ocurre 5 veces cada siglo.
1705,mejorestwits,1508,0,257,10,Ya ha llegado la época en la que salir de la ducha se convierte en un reto.,False,False,1,Ya ha llegado la época en la que salir de la ducha se convierte en un reto.
1706,mejorestwits,1456,0,539,14,"La regla debería bajar durante diez minutos, haciendo acto de presencia, en plan: ""Ola k ase, no estás embarazada, adiós"".",False,False,1,"La regla debería bajar durante diez minutos, haciendo acto de presencia, en plan: ""Ola k ase, no estás embarazada, adiós""."
1707,mejorestwits,1196,0,290,5,Ver fotos y comentarios antiguos y darse cuenta cómo cambian las cosas.,False,False,1,Ver fotos y comentarios antiguos y darse cuenta cómo cambian las cosas.
1708,mejorestwits,1359,0,274,9,"En la vida no hay que dar explicaciones, al final, la gente entiende lo que quiere entender y lo que le conviene.",False,False,1,"En la vida no hay que dar explicaciones, al final, la gente entiende lo que quiere entender y lo que le conviene."
1709,mejorestwits,1380,0,377,7,"Me encanta la expresión ""cállate la boca"". Es importante para no confundirte y callarte la rodilla, por ejemplo.",False,False,1,"Me encanta la expresión ""cállate la boca"". Es importante para no confundirte y callarte la rodilla, por ejemplo."
1710,mejorestwits,1477,0,413,15,A la mierda la lógica JAJAJAJAJAJA http://t.co/3KQ9ZwVnaK,False,False,1,A la mierda la lógica JAJAJAJAJAJA <URL>
1711,mejorestwits,2475,0,1276,23,Tranquilo tonto tú no das mala suerte. http://t.co/682iJDCmw0,False,False,1,Tranquilo tonto tú no das mala suerte. <URL>
1712,mejorestwits,1076,0,340,7,¿Y qué culpa tiene la gota que colma el vaso de que otras lo hayan llenado?,False,False,1,¿Y qué culpa tiene la gota que colma el vaso de que otras lo hayan llenado?
1713,mejorestwits,1666,0,402,25,"Necesitamos víboras, muchas víboras. http://t.co/1EzWXzCOAh",False,False,1,"Necesitamos víboras, muchas víboras. <URL>"
1714,mejorestwits,1383,0,443,30,Ésta eres tú después de pintarte las uñas. http://t.co/DMFEIzj5GN,False,False,1,Ésta eres tú después de pintarte las uñas. <URL>
1715,mejorestwits,1647,0,307,6,http://t.co/hw2YOL2CB1,False,False,1,<URL>
1716,mejorestwits,1592,0,261,5,http://t.co/3W0k3GDNvG,False,False,1,<URL>
1717,mejorestwits,652,0,178,8,La siesta como forma de vida.,False,False,1,La siesta como forma de vida.
1718,mejorestwits,1619,0,342,10,A este paso es más fácil que os llegue la carta de Hogwarts que una beca del Ministerio de Educación.,False,False,1,A este paso es más fácil que os llegue la carta de Hogwarts que una beca del Ministerio de Educación.
1719,mejorestwits,1298,0,322,10,"NOVIOS: 
—Te quiero.
—Yo más.

 AMIGOS: 
—Te quiero. 
—Yo a ti. 

HERMANOS: 
—Te quiero. 
—¿Qué quieres?",False,False,1,"NOVIOS: 
—Te quiero.
—Yo más.

 AMIGOS: 
—Te quiero. 
—Yo a ti. 

HERMANOS: 
—Te quiero. 
—¿Qué quieres?"
1720,mejorestwits,1109,0,312,8,"Coincidir con tu vecino en el ascensor, y mirar las llaves de tu casa como si nunca antes las hubieras visto.",False,False,1,"Coincidir con tu vecino en el ascensor, y mirar las llaves de tu casa como si nunca antes las hubieras visto."
1721,mejorestwits,1029,0,285,4,"-Hijo, tienes clase. 
-Ya, y mucho flow. 
-¡Qué te levantes ya, pesado! ¡Qué vas a llegar tarde!",False,False,1,"-Hijo, tienes clase. 
-Ya, y mucho flow. 
-¡Qué te levantes ya, pesado! ¡Qué vas a llegar tarde!"
1722,mejorestwits,533,0,160,2,"-Su CV dice que estuvo 3 años aprendiendo inglés en Londres y luego volvió a España. Why? 
-Sí, Guay, de puta madre. 
-Entiendo...",False,False,1,"-Su CV dice que estuvo 3 años aprendiendo inglés en Londres y luego volvió a España. Why? 
-Sí, Guay, de puta madre. 
-Entiendo..."
1723,mejorestwits,703,0,164,7,"*En clase*
-Cierra las ventanas que tengo frio. 
+No, que tengo calor.
-Pues quitate la sudadera.",False,False,1,"*En clase*
-Cierra las ventanas que tengo frio. 
+No, que tengo calor.
-Pues quitate la sudadera."
1724,mejorestwits,711,0,180,5,Escribir algo con el móvil. Que te cambien de tema mientras escribes. Tener que borrarlo todo. Morir de rabia.,False,False,1,Escribir algo con el móvil. Que te cambien de tema mientras escribes. Tener que borrarlo todo. Morir de rabia.
1725,mejorestwits,1276,0,343,29,"Si nos organizamos, nos volvemos todos más inteligentes. http://t.co/KXfEEwLFEM",False,False,1,"Si nos organizamos, nos volvemos todos más inteligentes. <URL>"
1726,mejorestwits,1003,0,397,13,"Que te llamen ""pequeña"" o ""dormilona"" es mucho más bonito que ""princesa"".",False,False,1,"Que te llamen ""pequeña"" o ""dormilona"" es mucho más bonito que ""princesa""."
1727,mejorestwits,983,0,296,12,"Tú lo llamas Karma, yo lo llamó: ""Eso te pasa por puta"".",False,False,1,"Tú lo llamas Karma, yo lo llamó: ""Eso te pasa por puta""."
1728,mejorestwits,1620,0,476,14,"Una persona que está dispuesta a hacer lo que sea para poner una sonrisa en tu cara, vale la pena mantenerla cerca.",False,False,1,"Una persona que está dispuesta a hacer lo que sea para poner una sonrisa en tu cara, vale la pena mantenerla cerca."
1729,mejorestwits,1609,0,565,30,"+Tú, fuera de clase. 
- http://t.co/Mk4Sh6Y3ho",False,False,1,"+Tú, fuera de clase. 
- <URL>"
1730,mejorestwits,1867,0,507,32,"-¡Para ya de hablar! 
+ http://t.co/ftttDYPp31",False,False,1,"-¡Para ya de hablar! 
+ <URL>"
1731,mejorestwits,2386,0,676,28,"— ¿Estudiaste para el examen? 
— ¿Qué examen? 
— El de mañana. 
— http://t.co/Mbr0VuHB",False,False,1,"— ¿Estudiaste para el examen? 
— ¿Qué examen? 
— El de mañana. 
— <URL>"
1732,mejorestwits,1875,0,320,12,Ya ha llegado la época en la que salir de la ducha se convierte en un reto.,False,False,1,Ya ha llegado la época en la que salir de la ducha se convierte en un reto.
1733,mejorestwits,1455,0,327,6,"Escucho el 10% de las canciones que tengo, las otras no las borro porque siempre pienso que voy a querer escucharlas algún día.",False,False,1,"Escucho el 10% de las canciones que tengo, las otras no las borro porque siempre pienso que voy a querer escucharlas algún día."
1734,mejorestwits,1159,0,272,4,"—Profesora, ¿Qué significa ""stronger""?
—Más fuerte.
—¿QUÉ SIGNIFICA ""STRONGER""?
—Te he dicho que más fuerte
—SORDA DE MIERDA, ¡STRONGER!",False,False,1,"—Profesora, ¿Qué significa ""stronger""?
—Más fuerte.
—¿QUÉ SIGNIFICA ""STRONGER""?
—Te he dicho que más fuerte
—SORDA DE MIERDA, ¡STRONGER!"
1735,mejorestwits,1770,0,361,5,"A veces cuando digo ""Estoy bien"" quisiera que alguien me mirase a los ojos y me dijera: ""Yo sé que no lo estás, toma este millón de euros""",False,False,1,"A veces cuando digo ""Estoy bien"" quisiera que alguien me mirase a los ojos y me dijera: ""Yo sé que no lo estás, toma este millón de euros"""
1736,mejorestwits,1077,1,322,7,"¿OSEA QUE SI ESCRIBO EN MAYÚSCULAS PARECE QUE ESTOY GRITANDO? AHORA GRITO, ahora no, AHORA GRITO, ahora no, AhOrA EsCrIbO cOmO rEtRaSaDo.",False,False,1,"¿OSEA QUE SI ESCRIBO EN MAYÚSCULAS PARECE QUE ESTOY GRITANDO? AHORA GRITO, ahora no, AHORA GRITO, ahora no, AhOrA EsCrIbO cOmO rEtRaSaDo."
1737,mejorestwits,1712,0,415,22,En un examen tipo test... http://t.co/U3aCCykNOK,False,False,1,En un examen tipo test... <URL>
1738,mejorestwits,888,0,291,15,"—Oye, se murió Amparo. —¡No puede ser! ¿Y como está su marido? —Desamparado. JAJAJAJA —JAJAJAJAJA.",False,False,1,"—Oye, se murió Amparo. —¡No puede ser! ¿Y como está su marido? —Desamparado. JAJAJAJA —JAJAJAJAJA."
1739,mejorestwits,1139,0,243,7,"Maldita vagancia, sal de este cuerpo estudioso y trabajador.",False,False,1,"Maldita vagancia, sal de este cuerpo estudioso y trabajador."
1740,mejorestwits,1381,0,397,28,"-¿Me das un poco? 
+ http://t.co/8e6sg4J7UU",False,False,1,"-¿Me das un poco? 
+ <URL>"
1741,mejorestwits,479,0,128,6,"En mi instituto siempre estan los tipicos niños de 1 de la ESO , corriendo por los pasillos y patios jugando al pilla-pilla",False,False,1,"En mi instituto siempre estan los tipicos niños de 1 de la ESO , corriendo por los pasillos y patios jugando al pilla-pilla"
1742,mejorestwits,1022,0,322,12,"Si tu novia te dice ""Haz lo que quieras"", no lo hagas, es una trampa. Quédate quieto, no respires, evita contacto visual.",False,False,1,"Si tu novia te dice ""Haz lo que quieras"", no lo hagas, es una trampa. Quédate quieto, no respires, evita contacto visual."
1743,mejorestwits,1032,0,292,38,¿Cumples años en Noviembre? Entonces tus padres lo pasaron bien en San Valentín.,False,False,1,¿Cumples años en Noviembre? Entonces tus padres lo pasaron bien en San Valentín.
1744,mejorestwits,49,0,43,0,Yo también digo que voy a estudiar cada día y acabo dejándolo todo para el final... Con esto ya no hay excusa: http://t.co/2OpSy2Rcz4,False,False,1,Yo también digo que voy a estudiar cada día y acabo dejándolo todo para el final... Con esto ya no hay excusa: <URL>
1745,mejorestwits,906,0,218,4,¡Feliz Jueves! Y por favor... http://t.co/7vXG1nXMvy,False,False,1,¡Feliz Jueves! Y por favor... <URL>
1746,mejorestwits,968,0,343,15,"No busques con quien dormir, busca con quien valga la pena despertar.",False,False,1,"No busques con quien dormir, busca con quien valga la pena despertar."
1747,mejorestwits,1456,0,673,14,Ojalá estuviera aquí mi abuelo para decirme lo mucho que he crecido.,False,False,1,Ojalá estuviera aquí mi abuelo para decirme lo mucho que he crecido.
1748,mejorestwits,2008,0,872,20,Hoy por ti mañana por mí... http://t.co/AMxAQprSs6,False,False,1,Hoy por ti mañana por mí... <URL>
1749,mejorestwits,467,0,111,2,"RESPONDO TODO 
*deja su ask* 
—¿Quién te gusta? 
—ESO NO TE IMPORTA INÚTIL ASQUEROSO COTILLA.""",False,False,1,"RESPONDO TODO 
*deja su ask* 
—¿Quién te gusta? 
—ESO NO TE IMPORTA INÚTIL ASQUEROSO COTILLA."""
1750,mejorestwits,851,0,175,9,"Yo tampoco sé nunca qué hacer cuando me cantan el ""Cumpleaños feliz"".",False,False,1,"Yo tampoco sé nunca qué hacer cuando me cantan el ""Cumpleaños feliz""."
1751,mejorestwits,1671,0,507,5,"—¿Cuántos años tienes?
—18, ¿y tú?
—16.
—Oh, que pequeño eres aún...
—¡OH ATRÁS! ¡FÓSIL, TESTIGO DE LOS DINOSAURIOS, HIJO DE TUTANKAMÓN!",False,False,1,"—¿Cuántos años tienes?
—18, ¿y tú?
—16.
—Oh, que pequeño eres aún...
—¡OH ATRÁS! ¡FÓSIL, TESTIGO DE LOS DINOSAURIOS, HIJO DE TUTANKAMÓN!"
1752,mejorestwits,2738,0,371,14,http://t.co/VFnEdAQGuy,False,False,1,<URL>
1753,mejorestwits,2752,0,351,11,http://t.co/UzAamd6mWz,False,False,1,<URL>
